,Row ID,Product Name,Category,Sub-Category,Order Priority
388,48022,"Lesro Conference Table, Rectangular",Furniture,Tables,Critical
389,14389,"Okidata Printer, Red",Technology,Machines,Critical
390,33287,Xerox 1978,Office Supplies,Paper,Medium
391,10404,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,Low
392,20974,"Motorola Smart Phone, Full Size",Technology,Phones,Medium
393,18458,"Cisco Smart Phone, Cordless",Technology,Phones,High
394,8295,"Safco Classic Bookcase, Pine",Furniture,Bookcases,High
395,22899,"Motorola Signal Booster, Cordless",Technology,Phones,High
396,50603,"Rogers Shelving, Wire Frame",Office Supplies,Storage,Critical
397,3904,"Cuisinart Stove, Black",Office Supplies,Appliances,High
398,29555,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Critical
399,6826,"Chromcraft Conference Table, Fully Assembled",Furniture,Tables,Low
400,5112,"Smead Lockers, Blue",Office Supplies,Storage,Medium
401,21391,"Safco Library with Doors, Mobile",Furniture,Bookcases,High
402,28557,"Barricks Conference Table, Fully Assembled",Furniture,Tables,Medium
403,43344,"Motorola Smart Phone, with Caller ID",Technology,Phones,Critical
404,26889,"Hewlett Wireless Fax, Color",Technology,Copiers,High
405,40953,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,Medium
406,480,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,Low
407,9263,"Sauder Library with Doors, Pine",Furniture,Bookcases,High
408,27724,"Hewlett Fax Machine, Laser",Technology,Copiers,Critical
409,4402,"Cisco Smart Phone, Full Size",Technology,Phones,High
410,5051,"Apple Smart Phone, Full Size",Technology,Phones,Low
411,46653,"Memorex Router, Erganomic",Technology,Accessories,Critical
412,23634,"Canon Fax Machine, High-Speed",Technology,Copiers,High
413,40954,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,Medium
414,48565,"Bevis Wood Table, with Bottom Storage",Furniture,Tables,Critical
415,10620,"Canon Wireless Fax, High-Speed",Technology,Copiers,Medium
416,49848,"Okidata Inkjet, White",Technology,Machines,High
417,22108,"Novimex Swivel Stool, Adjustable",Furniture,Chairs,High
418,37406,Insertable Tab Indexes For Data Binders,Office Supplies,Binders,High
419,40336,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,Binders,Medium
420,29593,"Cuisinart Stove, Red",Office Supplies,Appliances,Medium
421,24338,"Breville Microwave, White",Office Supplies,Appliances,Critical
422,21510,"Canon Fax and Copier, Digital",Technology,Copiers,Critical
423,16814,"Nokia Smart Phone, Full Size",Technology,Phones,High
424,30674,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,Critical
425,27537,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,High
426,43180,"Cisco Smart Phone, Cordless",Technology,Phones,Medium
427,35208,LG G3,Technology,Phones,High
428,33848,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,Medium
429,26224,"Breville Stove, Silver",Office Supplies,Appliances,High
430,7454,"Hamilton Beach Stove, Black",Office Supplies,Appliances,High
431,12080,"Lesro Round Table, Rectangular",Furniture,Tables,High
432,3149,"Cisco Smart Phone, Full Size",Technology,Phones,High
433,35580,Ibico Ibimaster 300 Manual Binding System,Office Supplies,Binders,Medium
434,36011,Aastra 6757i CT Wireless VoIP phone,Technology,Phones,Medium
435,29277,"Bush Classic Bookcase, Pine",Furniture,Bookcases,Medium
436,12329,"Logitech Router, Programmable",Technology,Accessories,High
437,4891,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,High
438,20557,"Safco Classic Bookcase, Mobile",Furniture,Bookcases,High
439,32706,Bevis Boat-Shaped Conference Table,Furniture,Tables,Medium
440,42472,"KitchenAid Stove, Silver",Office Supplies,Appliances,High
441,18030,"Hoover Stove, Red",Office Supplies,Appliances,High
442,21339,"Bush Library with Doors, Traditional",Furniture,Bookcases,Critical
443,45460,"Bush Library with Doors, Pine",Furniture,Bookcases,Critical
444,40403,Canon PC170 Desktop Personal Copier,Technology,Machines,Medium
445,20424,"Brother Fax Machine, Digital",Technology,Copiers,High
446,14311,"Hoover Microwave, Silver",Office Supplies,Appliances,Critical
447,17539,"Apple Smart Phone, Full Size",Technology,Phones,Medium
448,11156,"Nokia Smart Phone, Cordless",Technology,Phones,Critical
449,23192,"Cisco Signal Booster, VoIP",Technology,Phones,Critical
450,41919,"Memorex Router, USB",Technology,Accessories,Medium
451,3700,"Ikea Library with Doors, Mobile",Furniture,Bookcases,Critical
452,44276,"Sharp Wireless Fax, Color",Technology,Copiers,Critical
453,43590,"Hon Wood Table, Rectangular",Furniture,Tables,Critical
454,20792,"Bush Library with Doors, Traditional",Furniture,Bookcases,Critical
455,5306,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables,High
456,764,"Cuisinart Stove, Black",Office Supplies,Appliances,Critical
457,14821,"Safco Library with Doors, Traditional",Furniture,Bookcases,High
458,44182,"Brother Fax Machine, High-Speed",Technology,Copiers,High
459,23368,"Samsung Smart Phone, Cordless",Technology,Phones,Medium
460,23419,"Canon Copy Machine, Color",Technology,Copiers,High
461,27407,"Nokia Smart Phone, Cordless",Technology,Phones,Medium
462,17215,"Ikea Library with Doors, Pine",Furniture,Bookcases,Medium
463,4570,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances,High
464,46523,"Sharp Fax Machine, Color",Technology,Copiers,High
465,29496,"Nokia Smart Phone, with Caller ID",Technology,Phones,High
466,11991,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,Medium
467,42964,"StarTech Card Printer, White",Technology,Machines,High
468,29626,"Hoover Stove, White",Office Supplies,Appliances,High
469,23255,"Sharp Wireless Fax, Color",Technology,Copiers,Medium
470,28249,"Hamilton Beach Stove, Black",Office Supplies,Appliances,High
471,50458,"Apple Smart Phone, Full Size",Technology,Phones,Medium
472,23257,"Harbour Creations Executive Leather Armchair, Red",Furniture,Chairs,High
473,20612,"Motorola Smart Phone, Full Size",Technology,Phones,High
474,11836,"Hoover Stove, White",Office Supplies,Appliances,High
475,20455,"Ikea Library with Doors, Mobile",Furniture,Bookcases,Medium
476,20872,"Dania Library with Doors, Traditional",Furniture,Bookcases,Medium
477,20428,"Lesro Conference Table, Adjustable Height",Furniture,Tables,Low
478,24422,"KitchenAid Stove, Black",Office Supplies,Appliances,Medium
479,19814,"Breville Refrigerator, Silver",Office Supplies,Appliances,High
480,29718,"Samsung Audio Dock, Full Size",Technology,Phones,Critical
481,38269,Polycom VoiceStation 500 Conference phone,Technology,Phones,Low
482,48509,"Smead File Cart, Single Width",Office Supplies,Storage,Critical
483,30028,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,Critical
484,43473,"Cuisinart Stove, Silver",Office Supplies,Appliances,Medium
485,2006,"Cisco Smart Phone, Full Size",Technology,Phones,High
486,27780,"Enermax Router, Erganomic",Technology,Accessories,Medium
487,7054,"Nokia Smart Phone, Full Size",Technology,Phones,Critical
488,21344,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,Medium
489,40402,Fellowes Recycled Storage Drawers,Office Supplies,Storage,Medium
490,38268,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Low
491,21328,"Samsung Smart Phone, VoIP",Technology,Phones,Medium
492,11232,"Cuisinart Microwave, Red",Office Supplies,Appliances,Critical
493,47098,"Breville Stove, Red",Office Supplies,Appliances,Low
494,48982,"Memorex Router, Erganomic",Technology,Accessories,High
495,20230,"Dania Library with Doors, Pine",Furniture,Bookcases,High
496,43099,"Stanley Highlighters, Easy-Erase",Office Supplies,Art,High
497,2375,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,High
498,22855,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,Medium
499,28076,"Canon Wireless Fax, Color",Technology,Copiers,High
500,9435,"Nokia Smart Phone, Full Size",Technology,Phones,Critical
501,40399,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage,Medium
502,6019,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,High
503,24435,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,High
504,22711,"Samsung Smart Phone, Full Size",Technology,Phones,Medium
505,21884,"Novimex Executive Leather Armchair, Adjustable",Furniture,Chairs,Medium
506,23285,"Rogers File Cart, Blue",Office Supplies,Storage,Critical
507,20470,"Brother Fax Machine, Laser",Technology,Copiers,High
508,10558,"StarTech Card Printer, White",Technology,Machines,High
509,4684,"Hon Executive Leather Armchair, Red",Furniture,Chairs,High
510,40504,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,Technology,Accessories,High
511,31153,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,High
512,10458,"Hoover Stove, White",Office Supplies,Appliances,Medium
513,29319,"Konica Printer, Durable",Technology,Machines,High
514,20851,"Nokia Audio Dock, Full Size",Technology,Phones,Critical
515,28704,"Dania Classic Bookcase, Pine",Furniture,Bookcases,Medium
516,25908,"KitchenAid Microwave, Silver",Office Supplies,Appliances,High
517,500,"Breville Microwave, Black",Office Supplies,Appliances,Critical
518,40400,Tenex Chairmats For Use with Hard Floors,Furniture,Furnishings,Medium
519,6415,"Lesro Round Table, Adjustable Height",Furniture,Tables,Critical
520,36910,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,Medium
521,41520,"StarTech Printer, Red",Technology,Machines,Critical
522,50544,"Canon Fax Machine, Color",Technology,Copiers,Critical
523,28702,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,Critical
524,42617,"Motorola Smart Phone, Full Size",Technology,Phones,Critical
525,22628,"Dania Library with Doors, Pine",Furniture,Bookcases,High
526,22166,"KitchenAid Stove, White",Office Supplies,Appliances,Critical
527,14084,"HP Copy Machine, Color",Technology,Copiers,High
528,22632,"Samsung Smart Phone, Cordless",Technology,Phones,High
529,47566,"Hoover Microwave, Red",Office Supplies,Appliances,Critical
530,20228,"Hoover Refrigerator, White",Office Supplies,Appliances,Medium
531,15389,"Safco Library with Doors, Mobile",Furniture,Bookcases,High
532,189,"Bevis Conference Table, Fully Assembled",Furniture,Tables,Medium
533,6777,"Apple Smart Phone, Full Size",Technology,Phones,Medium
534,26986,"Lesro Wood Table, Adjustable Height",Furniture,Tables,Low
535,12764,"Bush Library with Doors, Mobile",Furniture,Bookcases,Critical
536,28750,"HP Wireless Fax, Digital",Technology,Copiers,Medium
537,12215,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,Critical
538,38270,Plastic Binding Combs,Office Supplies,Binders,Low
539,42837,"Hon Conference Table, Fully Assembled",Furniture,Tables,Critical
540,20009,"Ikea Classic Bookcase, Metal",Furniture,Bookcases,High
541,2399,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,Critical
542,10787,"SanDisk Router, Programmable",Technology,Accessories,Critical
543,30273,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,Medium
544,2378,"Hamilton Beach Stove, White",Office Supplies,Appliances,Medium
545,47985,"Samsung Smart Phone, with Caller ID",Technology,Phones,High
546,46433,"Cisco Smart Phone, Full Size",Technology,Phones,Medium
547,19915,"Smead File Cart, Single Width",Office Supplies,Storage,High
548,43100,"Sanford Highlighters, Fluorescent",Office Supplies,Art,High
549,45798,"StarTech Inkjet, Wireless",Technology,Machines,Critical
550,29802,"Dania Classic Bookcase, Metal",Furniture,Bookcases,High
551,2645,"Nokia Smart Phone, Full Size",Technology,Phones,High
552,40398,Lumber Crayons,Office Supplies,Art,Medium
553,11975,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,Medium
554,38267,Akro Stacking Bins,Office Supplies,Storage,Low
555,7666,"Hon Conference Table, Rectangular",Furniture,Tables,Medium
556,33849,GBC Imprintable Covers,Office Supplies,Binders,Medium
557,23278,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,Medium
558,40401,Avery Recycled Flexi-View Covers for Binding Systems,Office Supplies,Binders,Medium
559,30694,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases,Critical
560,35579,Avery 487,Office Supplies,Labels,Medium
561,30581,"Hewlett Fax Machine, Digital",Technology,Copiers,Medium
562,20626,"Panasonic Inkjet, White",Technology,Machines,Medium
563,36955,"Iceberg OfficeWorks 42"" Round Tables",Furniture,Tables,Medium
564,35948,Xerox 1942,Office Supplies,Paper,High
565,16678,"Ikea Library with Doors, Metal",Furniture,Bookcases,High
566,18994,"Breville Refrigerator, White",Office Supplies,Appliances,Critical
567,17903,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,High
568,33399,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs,High
569,25276,"HP Wireless Fax, Color",Technology,Copiers,Critical
570,19882,"Canon Copy Machine, Laser",Technology,Copiers,High
571,35947,Xerox 1891,Office Supplies,Paper,High
572,20685,"Hamilton Beach Stove, White",Office Supplies,Appliances,Medium
573,38992,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,Medium
574,37710,Logitech Desktop MK120 Mouse and keyboard Combo,Technology,Accessories,Low
575,16408,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,Critical
576,43335,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,High
577,20959,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,High
578,13714,"Enermax Router, Erganomic",Technology,Accessories,Medium
579,3875,"Hon Wood Table, with Bottom Storage",Furniture,Tables,High
580,23466,"Breville Refrigerator, Red",Office Supplies,Appliances,Medium
581,4452,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,High
582,1902,"Dania Library with Doors, Pine",Furniture,Bookcases,Critical
583,37709,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders,Low
584,14178,"Apple Smart Phone, Cordless",Technology,Phones,Medium
585,30313,"Canon Personal Copier, Laser",Technology,Copiers,Critical
586,36951,Vinyl Sectional Post Binders,Office Supplies,Binders,Medium
587,12075,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,High
588,24075,"Canon Wireless Fax, High-Speed",Technology,Copiers,Medium
589,6989,"Samsung Smart Phone, VoIP",Technology,Phones,Low
590,47262,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,Critical
591,48487,"Chromcraft Computer Table, Adjustable Height",Furniture,Tables,High
592,14902,"Hewlett Copy Machine, Color",Technology,Copiers,Critical
593,23910,"HP Wireless Fax, High-Speed",Technology,Copiers,High
594,17770,"Tenex File Cart, Single Width",Office Supplies,Storage,Critical
595,21505,"KitchenAid Microwave, Silver",Office Supplies,Appliances,Medium
596,27612,"KitchenAid Microwave, Silver",Office Supplies,Appliances,Critical
597,5957,"Samsung Smart Phone, with Caller ID",Technology,Phones,High
598,9316,"Hamilton Beach Microwave, White",Office Supplies,Appliances,Medium
599,14608,"Konica Printer, White",Technology,Machines,Medium
600,13059,"Logitech Router, Erganomic",Technology,Accessories,High
601,36952,Newell 312,Office Supplies,Art,Medium
602,14707,"HP Copy Machine, Laser",Technology,Copiers,High
603,26873,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,High
604,47567,"Cisco Audio Dock, VoIP",Technology,Phones,Critical
605,23277,"HP Copy Machine, Color",Technology,Copiers,Medium
606,36957,Macally Suction Cup Mount,Technology,Phones,Medium
607,6479,"Chromcraft Computer Table, Rectangular",Furniture,Tables,Medium
608,11765,"Hoover Stove, White",Office Supplies,Appliances,High
609,25263,"Apple Smart Phone, Full Size",Technology,Phones,Medium
610,21794,"Brother Copy Machine, Color",Technology,Copiers,High
611,8859,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,High
612,27261,"Samsung Smart Phone, Cordless",Technology,Phones,High
613,30515,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,Critical
614,36954,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,Technology,Accessories,Medium
615,26538,"Samsung Smart Phone, with Caller ID",Technology,Phones,Medium
616,14619,"Okidata Inkjet, White",Technology,Machines,High
617,36956,Avery White Multi-Purpose Labels,Office Supplies,Labels,Medium
618,38993,Wilson Jones Four-Pocket Poly Binders,Office Supplies,Binders,Medium
619,28515,"Cisco Audio Dock, with Caller ID",Technology,Phones,Critical
620,16022,"Lesro Computer Table, Fully Assembled",Furniture,Tables,Critical
